"","RNA_S6614Nr10.bam","RNA_S6614Nr11.bam","RNA_S6614Nr12.bam","RNA_S6614Nr13.bam","RNA_S6614Nr14.bam","RNA_S6614Nr15.bam","RNA_S6614Nr16.bam","RNA_S6614Nr17.bam","RNA_S6614Nr18.bam","RNA_S6614Nr1.bam","RNA_S6614Nr2.bam","RNA_S6614Nr3.bam","RNA_S6614Nr4.bam","RNA_S6614Nr5.bam","RNA_S6614Nr6.bam","RNA_S6614Nr7.bam","RNA_S6614Nr8.bam","RNA_S6614Nr9.bam"
"YDR150W",5877.29076102301,3238.49868752973,3141.36919751235,3949.08554431574,4015.06279103885,3566.0068502616,4184.82324410912,6090.05709241187,4558.62360487396,2851.847979,4590.55446098688,3231.40481728662,2937.89764947348,2428.29586474944,2628.65657819765,3649.18383312148,3296.24892444118,2965.4787065597
"YDR243C",226.895876361441,200.329294361998,209.780928970412,319.54148188259,180.053552331366,205.892305553876,268.038556109469,279.189057989503,212.297328093346,251.152418116179,215.888270312544,271.634136648506,242.203553543317,179.061696572946,266.859473062883,240.936484167581,249.506860389424,257.080571630938
"YDL182W",2088.81718904866,1922.59156911396,2208.71258336364,15554.1241443491,4176.71671028526,3253.57724706648,12144.9980657601,5247.57461812665,3320.60712093831,11007.3478363296,2763.87192574547,4248.94802885331,11312.0068757163,2214.51812496337,3583.54149541586,9224.85563756625,4666.02904994594,4237.60510326866
"YDR362C",1326.99709508358,1387.11421356815,1272.04741643205,1338.72043575884,1232.77541669212,1315.55606862622,1323.08393654036,1466.72561450823,1137.63676902195,1117.50554770912,1271.06311087114,1150.32283746835,1460.29869782448,1246.12323533418,1080.14548620691,1392.41209808514,1174.18680781254,943.835713687294
"YDR232W",1699.6563829257,1991.8998083956,1865.31322829742,3380.80477478694,1439.11415914486,1739.31116261501,2445.42410339873,2524.49824266565,1553.00110659589,2027.21723808434,1916.21759308421,2505.02215794222,2831.73700100481,1600.59230814184,2160.29097241381,2051.9757234939,2385.36081352201,2072.33493657428
"YDR158W",19364.5317025564,19258.196240942,20696.158017979,27857.8686085571,21532.827747424,25191.8812231472,34729.8127445839,26866.0484711096,27917.098644275,32627.7260316859,23309.2389838226,33291.6707125932,52915.9718229978,33035.0558575394,26606.9786867085,35683.6972072361,30963.9267546594,26691.7222611183
"YDR439W",622.932315101409,701.627244234674,571.88686369004,727.58570656065,693.929019204095,543.459922799183,646.714303464124,797.261711371433,514.590262661045,761.638114873494,908.738998292336,585.358546867148,539.453369255569,427.555479572136,589.995433642428,639.485585061454,741.624662916303,639.684051476044
"YDL206W",2487.60388083543,2365.02498699401,2020.31060256855,1819.43007031108,2773.08755780424,1915.27726096628,1688.07260868942,2219.74962302922,2060.66863029737,1580.54225342169,2700.27693138984,1244.04963222247,1521.63596138415,2305.87613341896,1787.23232129529,1990.73770043464,1471.33819430648,1696.9731629723
"YDR125C",354.782643037889,311.412362799693,261.892115147775,255.260542378512,389.020813796235,262.15357509476,293.131527319717,321.460640713266,254.987551677334,328.052507050774,298.729118223171,349.739798943604,229.621550761846,317.925869425435,376.689392248627,306.190115296301,292.763074879048,230.52764873948
"YDR338C",1167.48241836887,1076.65127870382,1026.18951241577,916.702093797285,969.923515478451,970.806161652285,815.521564333066,900.483018022482,980.72135260513,935.890444055077,935.515838021023,908.629204699636,817.830180795614,875.209721004501,1091.94539487976,928.609366062551,994.266031602077,858.142189810315
"YDR526C",0,0,1.33618426095804,0,0,2.39409657620786,2.28117920093165,3.93224025337328,0,1.63617210499139,3.34710496608595,2.16960173041938,0.786375173841937,3.65432033822339,1.81537056505363,1.00390201736492,1.25380331853982,2.41390208104167
"YDR533C",9847.28103408652,9205.65326129824,8967.13257528939,12471.43387161,10019.9144742652,11820.8518450263,7275.82106137151,7308.06851089425,5999.70709829021,6517.69158023322,7799.59134722179,6819.92607940028,8593.50789974469,6493.72724102296,7232.43633117364,5334.73532027719,6922.24812165834,5792.1580434595
"YDR272W",15372.5394051184,9483.83564636016,7879.47858686954,4175.46624430837,16947.3763307515,8136.3372142424,5853.50582959062,5653.57842428744,7684.24024511784,5257.02097333735,8292.45255347794,5391.89422043824,6290.21501556165,16356.7378338879,6361.0584599479,5885.87752781053,6404.4273511014,5868.19595901231
"YDR197W",875.955595407501,748.149213067555,849.813189969312,765.781627135537,792.498482159223,792.4459667248,698.040835485086,747.125648140924,774.192973644755,972.704316417384,996.600503652092,958.530044499282,795.025300754198,712.592465953561,1052.00724244858,783.043573544638,846.317240014378,850.90048356719
"YDR512C",8498.2819146285,6251.98295437799,5607.96534324088,2723.08965464377,11424.8578862523,6572.99214997867,3879.14523118428,3631.42387399023,5929.32591886795,4128.06222089329,5029.02521154414,3992.06718397166,4892.03995647069,11701.1337229913,4273.38231013623,3689.33991381608,4482.97376543912,4878.49610578522
"YDR489W",229.646129408246,252.547830807068,358.097381936754,310.225403693594,253.652084671194,362.70563129549,272.600914511333,281.15517811619,321.907361619801,499.032492022375,257.727082388618,421.770576393527,347.577826838136,188.197497418504,414.812174114753,346.346195990897,415.63580009595,436.916276668543
"YDR299W",248.897900735883,375.024034469143,395.510541243579,704.295511088158,266.794679731878,610.494626933003,593.10659224223,587.869917879306,669.198099424677,540.754880699656,131.373869918874,443.032673351637,623.595512856656,264.938224521196,321.320590014492,391.521786772319,295.270681516127,549.162723436981
"YDL015C",7948.23130526743,11001.9709150087,11904.0655808752,8443.1616626878,8035.38262010197,10875.1836974242,9588.9367711162,10281.8252025078,10718.7074890608,8634.08019803959,8999.5284775636,8711.81878832597,9521.43060487817,9026.17123541177,9758.52447244576,9932.60655980852,7903.97612007502,11812.4298335774
"YDR304C",12634.6624970237,14349.6538151054,15343.4038685811,10012.9208375338,14402.9699270032,14009.0561156803,11508.5490687002,12648.0507749752,14248.1505686126,9309.00119134854,13262.9034281156,10670.5352305486,10543.7183308727,19373.3792730913,13442.8190342221,11954.4652227815,14586.7478078923,15016.8848461603
"YDR271C",9.62588566381869,7.59542348291934,5.34473704383215,0,9.19981654247854,1.19704828810393,3.42176880139748,3.93224025337328,5.76894913297135,13.9074628924268,10.0413148982579,2.16960173041938,1.57275034768387,1.82716016911169,12.7075939553754,14.0546282431089,11.9111315261283,9.65560832416669
"YDL181W",3342.93257839189,2406.79981615007,1986.9059960446,1114.20295140402,2972.85500272664,1959.56804762613,1120.05898765744,1442.14911292465,1608.38301827241,1880.77983468761,3031.64032303235,1962.18780499129,1678.12462097869,3462.46852046666,2372.68932852509,1150.4717119002,2112.03169008033,2171.30492189699
"YDR367W",1881.17308401485,2322.30072990259,2677.71325895991,2394.23209457218,2134.35743785502,2282.77108541419,2509.29712102482,2699.48293394076,2399.88283931608,1820.24146680293,2253.43841841737,1524.36217579266,2137.36772250238,2399.06130204365,2106.73754074473,2241.71320477587,1797.32705712683,2345.10587173199
"YDR085C",3529.94978557465,1932.08584846761,1437.73426479085,898.069937419292,2788.85867187707,1180.28961207047,621.621332253875,893.601597579079,882.649217344617,906.439346165232,2317.87018901452,1313.91080794198,622.022762508972,2051.90086991243,1633.83350854826,671.610449617132,1550.32780337449,693.996848299481
"YDL097C",7710.33441671877,6862.46511681763,4827.63373484139,5379.10354632675,6376.78712344369,4654.12374414807,4033.12482724716,5324.25330306743,4325.55805990192,5162.12299124785,6608.85875553671,6671.52532103959,6232.80962787119,7083.89997564604,5948.0616563982,4389.05961991943,6765.52270684086,4423.47556350887
"YDL139C",152.639044097696,238.306411776594,191.074349316999,272.961090937606,157.711140728204,270.532913111488,214.430844887575,240.849715519114,221.5276467061,372.229153885542,261.074187354704,367.530533133043,266.581183932417,138.864172852489,361.258742445671,240.936484167581,302.166599768096,398.293843371876
"YDR200C",2528.85767653751,2012.78722297363,1954.83757378161,1549.26380283017,2532.57806819373,2052.93781409824,1915.04993918212,1667.26986743027,2158.74076555788,1929.04691178485,1994.87455978723,1785.14830378907,2586.38794676613,2260.19712919117,1807.20139751088,1828.10557362152,1679.46954518409,1748.87205771469
"YDR191W",250.273027259286,263.940966031447,247.194088277237,286.003600402202,356.164326144526,265.744719959072,351.301596943475,362.749163373685,418.82570705372,298.601409160929,348.93569271446,451.277159927231,343.645950968926,507.950527013051,334.028183969867,277.076956792718,426.920029962808,365.706165277814
"YDR451C",1089.10020653491,1675.74030591908,1320.15004982654,1935.88104767354,1301.11691100768,1575.31554714477,2077.01366244827,1753.77915300448,1356.85683607486,1227.94716479604,1407.45763823914,1218.01441145744,1906.9597965667,1348.44420480443,1168.19095861201,1776.90657073591,1551.58160669303,1468.85941631386
"YDR469W",21189.3245991117,15828.8625384039,15947.3591545342,7748.18222978864,33371.6773780879,18022.7590256927,19741.3248048625,9903.34707812061,15571.5474997163,8662.71320987693,13621.8804357283,6580.83596870806,11278.9791184149,40804.1408966024,7567.37220042604,15988.1435285537,11146.9384034783,10374.9511443171
"YDR470C",804.449016190562,791.822898094342,700.160552742011,712.679981458255,746.49939944683,758.92861465789,619.340153052944,737.295047507491,661.121570638517,1088.05444981928,897.860907152556,1129.49466085633,854.789813966185,659.604821049322,1084.68391261954,678.637763738686,859.482174859046,902.799378309586
"YDR105C",3231.54732999627,4441.42388163709,4208.98042201782,4126.09102990668,3318.50525282262,4087.91990387491,3896.25407519126,4584.00907536991,3907.88614267479,3220.80478867556,4225.72001968351,3172.8255705653,3692.81781636173,3369.28335184196,4317.85888898005,4499.48884182957,4363.23554851857,4448.8215353598
"YDR483W",8781.55797844945,14082.8645652678,16928.1184020774,12007.493177798,8189.15098231197,13788.7992306691,11145.8415757521,13603.5851565449,12726.3017873348,8108.05086628485,9990.27154752504,7732.02664686858,8860.87545885094,9037.13419642644,10660.7636432774,11563.9473380265,10652.3129943143,13639.753708926
"YDL123W",416.663336591009,679.790401721281,668.092130479019,709.885158001556,354.850066638458,458.469494343804,464.219967389591,602.615818829456,422.287076533503,526.029331754733,586.580145306563,495.537035227786,412.846966267017,348.987592300334,616.318306835706,502.954910699825,576.122624869047,508.126388059272
"YDL199C",1463.13462090044,976.961345490501,976.750694760325,544.990574056313,812.212374750248,659.573606745264,396.925180962108,654.718002186652,642.660933413008,869.625473802926,975.681097614055,892.574151894533,507.998362301891,615.752976990641,1162.74484691685,522.029049029758,919.037832489687,776.069519054898
"YDR505C",3358.05897014932,2748.59387288144,1988.24218030556,2489.25609209995,3087.19557975458,2283.96813370229,2339.34927055541,2762.39877799473,2298.34933457579,2591.69661430637,2634.17160830964,2503.28647655788,2969.35265642715,2459.35758762434,2707.62519777748,2378.2438791375,2091.34393532442,2208.72040415313
"YDL045W-A",1725.78378687035,1945.37783956272,1515.23295192641,1390.89047361722,1977.96055663289,1533.41885706113,1524.96829582281,1689.88024888717,1262.24607029413,1557.63584395181,2288.58302056127,1647.16163373439,1438.2801929569,1874.6663335086,1654.71027004638,1482.76327964799,2273.14541651269,1659.55768071615
"YDL045C",2901.51696437963,3085.64078993598,2451.898118858,2288.02880321761,2302.58265463177,2008.64702743839,1764.49211192063,2179.44416043214,1801.06591931366,2128.6599085938,2711.15502252962,1930.94554007325,1818.8857770964,2236.44404699271,2318.22821157348,1681.53587908624,2389.7491251369,2302.86258531376
"YDR361C",884.206354547917,751.946924809015,789.6848982262,1017.31573823845,668.958088588796,1176.69846720616,1248.94561251008,844.448594411913,1045.33358289441,1244.30888584596,492.861206256156,870.444214244255,1296.73266166535,699.802344769779,789.686195798327,1194.64340066425,687.084218559821,1082.63508334719
"YDR406W-A",22.0020243744427,10.4437072890141,9.35328982670626,7.45286255119744,32.8564876517091,20.3498208977668,6.84353760279496,15.7289610134931,10.3841084393484,8.99894657745267,12.5516436228223,17.7907341894389,18.0866289983645,32.8888830440105,14.522964520429,11.0429221910141,7.52281991123891,15.6903635267709
"YDR199W",0,0,5.34473704383215,0,2.62851901213672,0,4.5623584018633,0,2.30757965318854,8.18086052495697,0,1.7356813843355,0,3.65432033822339,0,4.01560806945968,1.25380331853982,4.82780416208335
"YDR266C",1390.2529151601,1419.39476337055,1501.87110931683,1559.51148883806,1550.82621716067,1443.64023545334,1609.37192625728,1728.21959135756,1805.68107862003,1500.36982027711,1398.25309958241,1668.4237306925,1831.46777987787,1708.39475811943,1392.38922339613,1748.79731424969,1399.24450349044,1700.59401609386
"YDL242W",5.50050609361068,2.84828380609475,0,12.1109016456958,7.88555703641017,0,1.14058960046583,11.7967207601199,4.61515930637708,0,7.53098617369339,3.03744242258713,2.35912552152581,0,0,4.01560806945968,1.88070497780973,0
"YDR002W",58397.4980693412,37421.7020724082,43340.4726884349,23374.040176193,76995.893163015,55089.3592668309,45876.7949099365,22432.4475854312,47533.8332760307,25033.4332063683,21282.5669268575,30051.5874883849,48038.0866196562,82914.7013141196,22018.6295835354,33128.7665730424,21158.5579020187,28456.2846823598
"YDR214W",10548.5955610219,14996.2142390889,17890.1710699672,9382.22234413868,9156.44597877828,13505.0987863885,10667.9345331569,14601.3911208383,14361.2219716189,12745.780697883,10781.8618720044,23991.4559349775,15647.2932091069,7597.33198316642,27224.2046788267,14477.2709924195,17228.5114000557,18195.9938868921
"YDR130C",1009.34286817756,880.119696083279,963.388852150745,743.423039481945,1048.77908584255,900.180312654154,952.392316388965,921.127279352692,866.496159772297,1151.86516191394,1000.7843848597,1096.51671455395,955.445836217953,851.456638806049,1091.03770959723,884.437677298495,984.862506713028,1017.45972715907
"YDL176W",1519.51480835995,1427.93961478884,1004.81056424044,1489.64090242059,1825.50645392896,1151.56045315598,1270.61681491893,1358.58900754047,1216.09447723036,1080.69167534682,1141.36279343531,1072.21717517326,1581.40047459613,1892.93793519972,1061.99178055637,1290.01409231392,1035.64154111389,1024.70143340219
"YDR358W",4151.50697415266,2570.10142103283,2115.17968509657,1672.23603492493,3501.18732416612,2224.1157192971,1455.39233019439,2191.24088119226,2283.35006683006,2711.95526402324,2860.10119352045,2965.84556548329,2532.91443494488,3424.09815691531,2852.85484298177,1686.55538917307,2342.73150069165,2214.75515935574
"YDR544C",0,0,0,2.79482345669904,5.25703802427345,3.59114486431178,3.42176880139748,3.93224025337328,4.61515930637708,1.63617210499139,6.6942099321719,9.54624761384527,3.93187586920968,0,8.16916754274131,0,2.50760663707964,8.44865728364586
"YDR460W",888.331734118125,729.160654360257,808.391477879612,810.498802442722,810.89811524418,702.667345117006,630.746049057602,773.668269851193,696.889055262939,1088.05444981928,846.817556419746,1080.02774140277,933.427331350379,666.913461725768,1013.88446058245,728.832864606932,883.304437911303,954.698273051982
"snR84",1156.48140618165,1008.29246735754,1235.97044138618,1359.21580777463,1393.11507643246,1446.03433202954,2784.17921473708,1441.16605286131,1660.30356046915,1179.68008769879,1129.64792605401,644.371713934556,1136.3121262016,2114.02431566223,1039.2996484932,2367.20095694648,768.581434264909,1371.09638203167
"YDR034W-B",4174.88412505051,2163.74626469665,2993.052744546,521.700378583821,4406.71212384722,2213.34228470416,412.893435368629,209.391793492127,1052.25632185397,249.516246011188,591.600802755692,417.865293278772,281.522312235413,1816.19720809702,502.857646519854,172.671146986766,272.075320123141,170.180096713438
"YDL028C",1097.35096567533,962.719926460027,1265.36649512726,1130.97189214421,1015.92259819084,1283.23576484741,1367.56693095853,1292.72398329647,1339.54998867595,1366.20370766781,1127.97437357097,1292.21479063778,1228.31802154111,862.41959982072,1261.68254271227,1355.26772344264,1145.34933148612,1211.77884468292
"YDR061W",1117.97786352637,1294.07027590238,1268.03886364918,1610.74991887755,1071.12149744572,1201.83648125634,1190.77554288632,1401.84365032758,1036.10326428165,1577.2699092117,1239.26561369332,1874.53589508234,1503.54933238578,1145.62942603303,1763.6325039496,1409.47843238035,1533.4014585742,1547.31123394771
"YDR060W",2103.94358080608,1652.00460753496,2190.00600371022,2365.35225218629,1851.79164405032,2925.586016126,3377.28580697931,2000.52722890366,2887.93593596546,2141.74928543373,1138.85246471074,1520.4568926779,3607.10292241296,2335.11069612475,1238.9904106491,3170.32257083842,1186.09793933867,2074.74883865532
"YDR169C-A",16.501518280832,13.2919910951089,32.0684222629929,37.2643127559872,9.19981654247854,19.1527726096628,26.233560810714,31.4579220269863,6.92273895956562,30.2691839423408,41.0020358345529,19.5264155737744,22.0185048675742,9.13580084555847,29.045929040858,33.1287665730424,34.479591259845,24.1390208104167
"YDR363W",651.809972092866,506.045089549501,479.690149683935,607.408297922591,508.618428848456,466.848832360532,593.10659224223,738.278107570834,446.516662891983,637.289034894148,826.73492662323,630.920183205955,530.016867169465,548.148050733508,645.364235876564,623.423152783615,779.865664131767,509.333339099793
"YDR422C",1615.77366499814,2082.09546225526,1854.62375420976,2070.03257359509,1410.20045001135,1532.22180877303,1850.03633195557,2495.98950082869,1987.97987122193,1425.1059034475,2141.31040205349,1367.28301051029,1222.02702015037,1147.45658620214,1622.94128515794,1899.38261685443,2029.90757271597,1759.73461707938
"YDR119W",1596.5218936705,1652.00460753496,2303.58166589166,1947.06034150033,1542.94066012426,2145.11053228224,2581.15426585416,1934.66220465966,2436.8041137671,2224.3759767358,1288.63541194309,1734.37962329725,2321.3795131814,1249.7775556724,1869.83168200523,2675.39887627751,1508.95229386267,2342.69196965094
"tR(ACG)D",753.569334824663,346.541196408195,245.857904016279,73.5970176930747,591.416777730763,186.739532944213,133.448983254502,221.188514252247,224.989016185883,98.1703262994836,266.094844803833,29.9405038797874,69.2010152980904,407.456717711908,125.2605689887,152.593106639468,75.8551007716591,102.590838444271
"YDR097C",1178.48343055609,905.754250338132,1325.49478687037,804.909155529324,916.038875729649,1702.20266568379,864.566917153096,620.310899969635,1309.5514531845,945.707476685026,399.979043447271,958.530044499282,1224.3861456719,626.715938005311,725.240540738923,743.891394867406,515.313163919866,982.458146983961
"YDR042C",167.765435855126,111.083068437695,142.97171592251,58.6912925906799,352.221547626321,229.833271315954,195.040821679656,76.678684940779,259.602710983711,91.6256378795181,66.942099321719,114.988891712227,141.547531291549,290.518466888759,78.9686195798327,103.401907788587,70.2129858382299,172.59399879448
"YDL160C",1234.8636180156,957.972786783202,1032.87043372056,1110.47652012842,962.037958442041,1031.85562434559,1052.76420122996,1153.12945430172,1015.33504740296,1942.13628862478,1302.02383180744,1708.7783228783,1139.45762689697,855.110959144273,1444.12728450016,1170.5497522475,1238.13077705807,1072.97947502302
"YDR425W",1709.28226858952,1110.83068437695,1032.87043372056,1345.24169049114,2230.29838179801,1243.73317133998,2739.69622031892,1543.40429944901,1657.99598081597,1505.27833659208,1900.3188444953,1632.84226231362,1990.31556499394,4346.81404231672,1265.31328384238,1942.55040360112,1454.41184950619,1216.606648845
"snR13",669.6866168971,226.913276552215,236.504614189573,189.116387236635,873.982571535461,393.828886786192,565.73244183105,466.953530088077,629.969245320472,1245.12697189845,556.456200611789,387.490869052901,246.135429412526,1235.16027431951,449.304214850772,699.719706103349,341.034502642831,315.014221575938
"YDR228C",1156.48140618165,1220.96432487928,1394.97636844019,1276.30271189256,1435.17138062665,1487.93102211318,1129.18370446117,1260.28300120614,1585.30722174053,1261.48869294836,1264.36890093897,1319.11785209498,1170.91263385064,1423.35777173801,986.653902106646,1211.70973495946,1251.29571190274,1390.40759868
"YDR319C",2531.60792958432,2285.27304042336,2426.5106178998,2129.65547400467,2945.2555530992,2030.19389662426,2381.55108577265,2445.85343759818,2094.1285352686,1911.04901862995,3243.34471213729,1477.4987784156,1537.36346486099,2528.78967405058,2053.18410907565,2300.9434238004,1881.331879469,1958.88153876532
"YDR471W",36751.6314644598,29050.5959662958,39315.8856944293,26098.9930464745,59058.879424194,54162.8438918384,56802.5026927986,23289.6759606666,54172.7399382542,30949.8315380172,21046.5960267485,30466.8492595872,62534.9129494323,94466.0079032437,19742.1548949582,36462.7251727113,24194.0157362036,36694.932484955
"YDR089W",600.930290726967,645.610996048144,933.992798409668,605.545082284792,695.243278710164,1217.39810900169,745.94559870465,893.601597579079,1331.47345988979,1533.09326237694,794.937429445413,1687.08230557411,1177.99001041522,557.283851579067,1337.92810644452,1072.16735454573,792.403697317166,1419.3744236525
"tD(GUC)D",46.7543017956908,51.2691085097056,44.0940806116152,16.7689407401942,35.4850066638458,41.8966900836375,25.0929712102482,24.576501583583,33.4599049712338,22.0883234173838,15.8987485889083,1.30176103825163,7.07737656457743,18.2716016911169,25.4151879107508,34.1326685904073,7.52281991123891,22.9320697698959
"YDR275W",1641.90106894279,1363.37851518402,1169.16122833828,1457.966236578,2334.12488277741,1528.63066390872,1180.51023648213,1517.84473780209,1584.15343191393,1667.25937498623,1779.8230657162,1785.58222413515,1932.91017730348,2877.77726635092,2014.153641927,1396.4277061546,1762.84746586699,2226.82466976094
"YDR043C",4073.12476231871,3489.14766246607,6791.8245984497,3689.16696284273,5011.27149663867,7488.73409037817,2983.7823948186,2883.31516578596,6142.77703678789,3294.43253340017,3189.79103267991,4630.79793340712,4492.56136815898,4637.33250920548,3787.77068398439,3020.74117025104,2813.53464680335,4320.8847250646
"YDR129C",8534.03520423697,7152.04063710393,6680.92130479019,5185.32911999562,6509.5273335566,6060.65548267019,4292.0386665529,5617.20520194374,5562.42075401098,7866.71548079862,7736.83312910768,9515.43926927331,7541.33791714417,6243.40629785466,8794.56270240229,5203.22415600238,7490.84792661615,6471.67147927273
"YDR136C",20.62689785104,16.1402749012036,16.0342111314964,6.52125473229776,9.19981654247854,8.37933801672749,19.390023207919,10.8136606967765,13.8454779191312,29.4510978898451,21.7561822795587,23.8656190346132,5.50462621689356,7.30864067644678,21.7844467806435,20.0780403472984,10.6573282075885,14.48341248625
"YDL066W",6661.11287936253,7214.70288083801,7107.1640840358,21061.789569684,11012.1804013468,9697.28818192992,15067.1886221536,11788.8562796131,9396.46434778374,15213.12823221,9314.9931206172,11059.7617809858,17555.0393808474,9409.87487092522,9416.32712093316,14915.976174008,12109.8593521168,10273.5672569134
"YDR302W",2358.34198763558,1932.08584846761,2405.13166972447,1658.26191764143,3798.20997253757,2904.03914694013,2791.02275233988,1763.60975363792,3190.22887053316,1682.80300998365,1623.34590855169,1626.76737746845,2417.31728439011,4748.78927952129,1631.11045270068,2016.83915288612,1588.56880458995,2156.82150941074
"YDR239C",603.680543773772,634.217860823765,676.109236044767,1000.54679749826,486.276017245294,567.400888561262,812.099795531668,933.907060176155,808.806668442583,781.272180133391,640.97060100546,638.730749435465,808.393678709511,412.938198219243,601.795342315277,901.504011593698,772.342844220528,721.75672223146
"YDR539W",1116.60273700297,1100.38697708794,1022.1809596329,1139.35636251431,1339.23043668366,1114.45195622476,799.553309926544,1118.7223520847,1123.79129110282,1020.97139351463,1294.49284563374,1386.80942608407,1371.43830318034,1922.1724979055,1244.43652234426,954.710818514039,1344.07715747469,1145.39653745427
"tK(CUU)D1",4.12537957020801,9.49427935364918,6.68092130479019,0.93160781889968,15.7711140728203,2.39409657620786,1.14058960046583,1.96612012668664,8.07652878615989,4.90851631497418,0.836776241521488,1.7356813843355,3.14550069536775,5.48148050733508,0,3.01170605209476,0.626901659269909,7.24170624312502
"YDL125C",10037.0484943161,10192.1088861424,12280.8695424653,8544.70691494787,11962.3900242342,10900.3217114744,7077.35847089045,7530.24008520984,8098.45079286518,7231.88070406196,9088.22675916488,7475.57972233301,7126.91820052947,9959.85008182784,8295.33579701254,6763.28789098747,8635.570356443,8303.82315878336
"YDR493W",935.086035913816,672.194978238362,649.385550825606,657.715120143174,1159.1768843523,797.234159877216,802.975078727942,662.582482693398,854.958261506354,758.365770663511,782.385785822591,753.285720801608,982.968967302421,1682.81451575187,716.163687913655,712.770432329093,826.256386917741,684.341239975314
"YDR101C",306.653214718795,418.697719495929,426.242779245614,824.472919726217,214.224299489143,582.962516306613,775.600928316762,549.530575408916,639.199563933226,827.08499907315,254.379977422532,602.28144036442,879.167444355285,374.567834667897,411.181432984646,643.501193130914,409.993685162521,701.238554542606
"YDR182W-A",210.394358080608,131.021055080359,181.721059490293,87.5711349765699,206.338742452733,177.163146639381,114.058960046583,137.628408868065,201.913219653997,81.8086052495697,112.964792605401,127.138661402576,193.448292765116,160.790094881829,114.368345598378,136.530674361629,70.2129858382299,190.698264402292
"YDR212W",3199.91941995801,3394.20486892958,2959.64813802205,3108.77529166823,2650.86142373989,3044.09379664829,3130.91845327869,2953.11243028334,3066.77335908757,3647.84570807831,2906.96066304565,4300.58455003729,4671.85490779495,3535.55492723113,3515.46509922635,3233.56839793241,3436.67489611764,3343.25438224272
"YDR476C",693.063767794946,844.041434539412,847.140821447396,1007.99966004945,555.931771066917,606.903482068691,587.403644239901,629.158440539725,384.212012255892,726.460414616179,815.856835483451,866.5389311295,577.199377599982,535.357929549726,884.085465181116,558.169521654896,991.131523305727,545.541870315418
"YDL131W",2355.59173458877,3060.9556636165,3025.121166809,7083.94585491317,3357.93303800467,3932.3036264214,6447.75301143332,4241.90417332643,3896.34824440885,6887.46647596127,3161.34064046818,5909.5611933163,8868.73921058936,3466.12284080488,4701.80976348889,6073.60720505777,4913.02830369828,4888.15171410939
"YDR458C",2878.13981348179,2350.78356796354,2168.62705553489,1958.23963532713,2995.1974143298,2108.00203535102,2286.88214893398,2385.88677373424,2705.63714336356,2001.85657045697,2598.19022992422,1997.76927337016,2411.81265817322,3168.29573323968,2015.96901249205,2336.07999440817,1982.88994827072,2276.3096624223
"YDR081C",785.197244862925,1012.090179099,855.157927013144,1357.35259213683,781.984406110676,956.441582195038,1076.71658283974,1273.0627820296,921.878071448822,1115.05128955163,1066.05293169838,1100.42199766871,962.523212782531,745.481348997571,1082.86854205449,1079.19466866729,990.504621646457,1042.80569901
"YDL071C",15.1263917574294,13.2919910951089,29.3960537410768,38.1959205748869,22.3424116031622,47.8819315241571,22.8117920093165,36.3732223437029,39.2288541042052,21.2702373648881,25.1032872456446,46.8633973770586,24.3776303891,23.753082198452,43.568893561287,34.1326685904073,46.3907227859733,47.0710905803126
"YDR113C",761.820093965079,791.822898094342,1105.0243838123,760.191980222139,699.186057228369,1064.17592812439,902.206373968469,899.499957959139,989.951671217884,1353.93241688038,725.48500139913,1206.29856211317,1034.08335360215,518.913488027721,996.63844021444,918.570345888902,960.413342001501,1206.95104052084
"YDR168W",14508.9599484216,5779.16784256626,4965.26071372007,3196.3464266448,17300.9121378839,6814.79590417566,5440.61239422199,3769.05228285829,8749.18825506435,4276.9538824475,5385.4918904323,6492.75013845303,9908.3271904084,21211.5024032177,4061.89163930749,4006.5729513034,4212.77915029379,4200.18962101251
"YDR520C",665.561237326892,710.172095652959,578.56778499483,838.447037009712,747.813658952898,530.29239163004,671.807274674372,797.261711371433,613.816187748152,708.462521461274,668.584216975669,706.856243770634,673.92352398254,586.518414284854,649.902662289198,679.641665756051,571.734313254158,621.579785868231
"YDR307W",2477.97799517161,2898.60348666909,2664.35141635033,1908.86442092544,2274.98320500434,2524.57483961118,1876.26989276628,2563.82064519938,2366.42293434485,1882.4160067926,2284.39913935366,1793.39279036466,1857.41816061465,1920.34533773639,2648.62565441324,2338.0877984429,1877.57046951338,2526.14852781011
"YDR265W",2021.43598940192,1721.3128468166,1310.79675999983,1658.26191764143,2349.89599685023,1525.0395190444,1479.34471180418,1686.93106869714,1439.92970358965,1338.38878188296,1696.14544156406,1302.6288789438,1410.75706187243,2123.16011650779,1429.60431997973,1550.02471481144,1728.36787460714,1231.09006133125
"YDL076C",1505.76354312592,1337.74396092917,1344.20136652379,1282.82396662486,1356.31581026255,1380.19667618383,1227.27441010123,1361.5381877305,1413.39253757798,1798.15314338554,1532.97407446737,1639.78498785097,1562.52747042393,1423.35777173801,1601.1568383773,1410.48233439771,1374.16843711964,1468.85941631386
"YDL006W",1993.93345893387,1551.36524638628,1711.65203828725,1548.33219501127,2411.66619363545,1776.41965954623,1684.65083988803,1511.94637742203,1803.37349896684,1560.09010210929,1765.59786961034,1492.25207018245,1840.90428196397,1973.33298264063,1504.03451314693,1588.1729914713,1602.36064109389,1583.51976516334
